Provincias;Clase de disolución;Periodo;Total
22 Huesca;Otras;2016M07;2
22 Huesca;Otras;2016M06;1
22 Huesca;Otras;2016M05;3
22 Huesca;Otras;2016M04;2
22 Huesca;Otras;2016M03;2
22 Huesca;Otras;2016M02;3
22 Huesca;Otras;2016M01;0
22 Huesca;Otras;2015M12;2
22 Huesca;Otras;2015M11;2
22 Huesca;Otras;2015M10;4
22 Huesca;Otras;2015M09;0
22 Huesca;Otras;2015M08;0
22 Huesca;Otras;2015M07;3
22 Huesca;Otras;2015M06;0
22 Huesca;Otras;2015M05;1
22 Huesca;Otras;2015M04;0
22 Huesca;Otras;2015M03;4
22 Huesca;Otras;2015M02;3
22 Huesca;Otras;2015M01;2
22 Huesca;Otras;2014M12;1
22 Huesca;Otras;2014M11;1
22 Huesca;Otras;2014M10;1
22 Huesca;Otras;2014M09;0
22 Huesca;Otras;2014M08;2
22 Huesca;Otras;2014M07;2
22 Huesca;Otras;2014M06;5
22 Huesca;Otras;2014M05;4
22 Huesca;Otras;2014M04;4
22 Huesca;Otras;2014M03;4
22 Huesca;Otras;2014M02;3
22 Huesca;Otras;2014M01;2
22 Huesca;Otras;2013M12;3
22 Huesca;Otras;2013M11;0
22 Huesca;Otras;2013M10;2
22 Huesca;Otras;2013M09;8
22 Huesca;Otras;2013M08;3
22 Huesca;Otras;2013M07;2
22 Huesca;Otras;2013M06;5
22 Huesca;Otras;2013M05;5
22 Huesca;Otras;2013M04;7
22 Huesca;Otras;2013M03;4
22 Huesca;Otras;2013M02;0
22 Huesca;Otras;2013M01;3
22 Huesca;Otras;2012M12;0
22 Huesca;Otras;2012M11;5
22 Huesca;Otras;2012M10;2
22 Huesca;Otras;2012M09;2
22 Huesca;Otras;2012M08;0
22 Huesca;Otras;2012M07;0
22 Huesca;Otras;2012M06;2
22 Huesca;Otras;2012M05;2
22 Huesca;Otras;2012M04;0
22 Huesca;Otras;2012M03;3
22 Huesca;Otras;2012M02;1
22 Huesca;Otras;2012M01;1
23 Jaén;Voluntaria;2022M12;20
23 Jaén;Voluntaria;2022M11;12
23 Jaén;Voluntaria;2022M10;10
23 Jaén;Voluntaria;2022M09;6
23 Jaén;Voluntaria;2022M08;6
23 Jaén;Voluntaria;2022M07;16
23 Jaén;Voluntaria;2022M06;11
23 Jaén;Voluntaria;2022M05;7
23 Jaén;Voluntaria;2022M04;1
23 Jaén;Voluntaria;2022M03;13
23 Jaén;Voluntaria;2022M02;22
23 Jaén;Voluntaria;2022M01;27
23 Jaén;Voluntaria;2021M12;25
23 Jaén;Voluntaria;2021M11;22
23 Jaén;Voluntaria;2021M10;16
23 Jaén;Voluntaria;2021M09;8
23 Jaén;Voluntaria;2021M08;5
23 Jaén;Voluntaria;2021M07;8
23 Jaén;Voluntaria;2021M06;11
23 Jaén;Voluntaria;2021M05;9
23 Jaén;Voluntaria;2021M04;11
23 Jaén;Voluntaria;2021M03;6
23 Jaén;Voluntaria;2021M02;13
23 Jaén;Voluntaria;2021M01;22
23 Jaén;Voluntaria;2020M12;15
23 Jaén;Voluntaria;2020M11;4
23 Jaén;Voluntaria;2020M10;5
23 Jaén;Voluntaria;2020M09;4
23 Jaén;Voluntaria;2020M08;7
23 Jaén;Voluntaria;2020M07;3
23 Jaén;Voluntaria;2020M06;9
23 Jaén;Voluntaria;2020M05;3
23 Jaén;Voluntaria;2020M04;2
23 Jaén;Voluntaria;2020M03;10
23 Jaén;Voluntaria;2020M02;24
23 Jaén;Voluntaria;2020M01;36
23 Jaén;Voluntaria;2019M12;9
23 Jaén;Voluntaria;2019M11;16
23 Jaén;Voluntaria;2019M10;15
23 Jaén;Voluntaria;2019M09;5
23 Jaén;Voluntaria;2019M08;5
23 Jaén;Voluntaria;2019M07;5
23 Jaén;Voluntaria;2019M06;4
23 Jaén;Voluntaria;2019M05;15
23 Jaén;Voluntaria;2019M04;7
23 Jaén;Voluntaria;2019M03;11
23 Jaén;Voluntaria;2019M02;12
23 Jaén;Voluntaria;2019M01;31
23 Jaén;Voluntaria;2018M12;18
23 Jaén;Voluntaria;2018M11;17
23 Jaén;Voluntaria;2018M10;8
23 Jaén;Voluntaria;2018M09;7
23 Jaén;Voluntaria;2018M08;9
23 Jaén;Voluntaria;2018M07;9
23 Jaén;Voluntaria;2018M06;7
23 Jaén;Voluntaria;2018M05;4
23 Jaén;Voluntaria;2018M04;7
23 Jaén;Voluntaria;2018M03;13
23 Jaén;Voluntaria;2018M02;19
23 Jaén;Voluntaria;2018M01;43
23 Jaén;Voluntaria;2017M12;14
23 Jaén;Voluntaria;2017M11;12
23 Jaén;Voluntaria;2017M10;14
23 Jaén;Voluntaria;2017M09;8
23 Jaén;Voluntaria;2017M08;6
23 Jaén;Voluntaria;2017M07;5
23 Jaén;Voluntaria;2017M06;2
23 Jaén;Voluntaria;2017M05;7
23 Jaén;Voluntaria;2017M04;7
23 Jaén;Voluntaria;2017M03;12
23 Jaén;Voluntaria;2017M02;12
23 Jaén;Voluntaria;2017M01;23
23 Jaén;Voluntaria;2016M12;18
23 Jaén;Voluntaria;2016M11;14
23 Jaén;Voluntaria;2016M10;7
23 Jaén;Voluntaria;2016M09;5
23 Jaén;Voluntaria;2016M08;5
23 Jaén;Voluntaria;2016M07;10
23 Jaén;Voluntaria;2016M06;9
23 Jaén;Voluntaria;2016M05;5
23 Jaén;Voluntaria;2016M04;5
23 Jaén;Voluntaria;2016M03;5
23 Jaén;Voluntaria;2016M02;8
23 Jaén;Voluntaria;2016M01;26
23 Jaén;Voluntaria;2015M12;16
23 Jaén;Voluntaria;2015M11;12
23 Jaén;Voluntaria;2015M10;6
23 Jaén;Voluntaria;2015M09;5
23 Jaén;Voluntaria;2015M08;10
23 Jaén;Voluntaria;2015M07;11
23 Jaén;Voluntaria;2015M06;9
23 Jaén;Voluntaria;2015M05;9
23 Jaén;Voluntaria;2015M04;6
23 Jaén;Voluntaria;2015M03;8
23 Jaén;Voluntaria;2015M02;16
23 Jaén;Voluntaria;2015M01;39
23 Jaén;Voluntaria;2014M12;16
23 Jaén;Voluntaria;2014M11;8
23 Jaén;Voluntaria;2014M10;7
23 Jaén;Voluntaria;2014M09;6
23 Jaén;Voluntaria;2014M08;8
23 Jaén;Voluntaria;2014M07;6
23 Jaén;Voluntaria;2014M06;6
23 Jaén;Voluntaria;2014M05;7
23 Jaén;Voluntaria;2014M04;5
23 Jaén;Voluntaria;2014M03;17
23 Jaén;Voluntaria;2014M02;11
23 Jaén;Voluntaria;2014M01;23
23 Jaén;Voluntaria;2013M12;12
23 Jaén;Voluntaria;2013M11;12
23 Jaén;Voluntaria;2013M10;9
23 Jaén;Voluntaria;2013M09;4
23 Jaén;Voluntaria;2013M08;10
23 Jaén;Voluntaria;2013M07;14
23 Jaén;Voluntaria;2013M06;9
23 Jaén;Voluntaria;2013M05;21
23 Jaén;Voluntaria;2013M04;13
23 Jaén;Voluntaria;2013M03;23
23 Jaén;Voluntaria;2013M02;21
23 Jaén;Voluntaria;2013M01;41
23 Jaén;Voluntaria;2012M12;23
23 Jaén;Voluntaria;2012M11;10
23 Jaén;Voluntaria;2012M10;10
23 Jaén;Voluntaria;2012M09;7
23 Jaén;Voluntaria;2012M08;12
23 Jaén;Voluntaria;2012M07;4
23 Jaén;Voluntaria;2012M06;11
23 Jaén;Voluntaria;2012M05;9
23 Jaén;Voluntaria;2012M04;11
23 Jaén;Voluntaria;2012M03;17
23 Jaén;Voluntaria;2012M02;15
23 Jaén;Voluntaria;2012M01;32
23 Jaén;Por fusión;2022M12;1
23 Jaén;Por fusión;2022M11;0
23 Jaén;Por fusión;2022M10;2
23 Jaén;Por fusión;2022M09;2
23 Jaén;Por fusión;2022M08;2
23 Jaén;Por fusión;2022M07;0
23 Jaén;Por fusión;2022M06;0
23 Jaén;Por fusión;2022M05;2
23 Jaén;Por fusión;2022M04;0
23 Jaén;Por fusión;2022M03;0
23 Jaén;Por fusión;2022M02;0
23 Jaén;Por fusión;2022M01;2
23 Jaén;Por fusión;2021M12;0
23 Jaén;Por fusión;2021M11;1
23 Jaén;Por fusión;2021M10;2
23 Jaén;Por fusión;2021M09;0
23 Jaén;Por fusión;2021M08;0
23 Jaén;Por fusión;2021M07;0
23 Jaén;Por fusión;2021M06;0
23 Jaén;Por fusión;2021M05;0
23 Jaén;Por fusión;2021M04;1
23 Jaén;Por fusión;2021M03;0
23 Jaén;Por fusión;2021M02;0
23 Jaén;Por fusión;2021M01;1
23 Jaén;Por fusión;2020M12;0
23 Jaén;Por fusión;2020M11;1
23 Jaén;Por fusión;2020M10;0
23 Jaén;Por fusión;2020M09;0
23 Jaén;Por fusión;2020M08;0
23 Jaén;Por fusión;2020M07;1
23 Jaén;Por fusión;2020M06;1
23 Jaén;Por fusión;2020M05;0
23 Jaén;Por fusión;2020M04;0
23 Jaén;Por fusión;2020M03;1
23 Jaén;Por fusión;2020M02;1
23 Jaén;Por fusión;2020M01;0
23 Jaén;Por fusión;2019M12;1
23 Jaén;Por fusión;2019M11;1
23 Jaén;Por fusión;2019M10;0
23 Jaén;Por fusión;2019M09;2
23 Jaén;Por fusión;2019M08;0
23 Jaén;Por fusión;2019M07;0
23 Jaén;Por fusión;2019M06;0
23 Jaén;Por fusión;2019M05;1
23 Jaén;Por fusión;2019M04;0
23 Jaén;Por fusión;2019M03;0
23 Jaén;Por fusión;2019M02;0
23 Jaén;Por fusión;2019M01;0
23 Jaén;Por fusión;2018M12;0
23 Jaén;Por fusión;2018M11;0
23 Jaén;Por fusión;2018M10;0
23 Jaén;Por fusión;2018M09;3
23 Jaén;Por fusión;2018M08;0
23 Jaén;Por fusión;2018M07;0
23 Jaén;Por fusión;2018M06;0
23 Jaén;Por fusión;2018M05;0
23 Jaén;Por fusión;2018M04;0
23 Jaén;Por fusión;2018M03;0
23 Jaén;Por fusión;2018M02;1
23 Jaén;Por fusión;2018M01;1
23 Jaén;Por fusión;2017M12;0
23 Jaén;Por fusión;2017M11;0
23 Jaén;Por fusión;2017M10;0
23 Jaén;Por fusión;2017M09;1
23 Jaén;Por fusión;2017M08;0
23 Jaén;Por fusión;2017M07;0
23 Jaén;Por fusión;2017M06;1
23 Jaén;Por fusión;2017M05;0
23 Jaén;Por fusión;2017M04;0
23 Jaén;Por fusión;2017M03;0
23 Jaén;Por fusión;2017M02;0
23 Jaén;Por fusión;2017M01;1
23 Jaén;Por fusión;2016M12;3
23 Jaén;Por fusión;2016M11;0
23 Jaén;Por fusión;2016M10;1
23 Jaén;Por fusión;2016M09;0
23 Jaén;Por fusión;2016M08;0
23 Jaén;Por fusión;2016M07;2
23 Jaén;Por fusión;2016M06;0
23 Jaén;Por fusión;2016M05;0
23 Jaén;Por fusión;2016M04;0
23 Jaén;Por fusión;2016M03;1
23 Jaén;Por fusión;2016M02;0
23 Jaén;Por fusión;2016M01;0
23 Jaén;Por fusión;2015M12;0
23 Jaén;Por fusión;2015M11;0
23 Jaén;Por fusión;2015M10;1
23 Jaén;Por fusión;2015M09;0
23 Jaén;Por fusión;2015M08;0
23 Jaén;Por fusión;2015M07;0
23 Jaén;Por fusión;2015M06;0
23 Jaén;Por fusión;2015M05;0
23 Jaén;Por fusión;2015M04;0
23 Jaén;Por fusión;2015M03;0
23 Jaén;Por fusión;2015M02;0
23 Jaén;Por fusión;2015M01;0
23 Jaén;Por fusión;2014M12;2
23 Jaén;Por fusión;2014M11;3
23 Jaén;Por fusión;2014M10;0
23 Jaén;Por fusión;2014M09;0
23 Jaén;Por fusión;2014M08;2
23 Jaén;Por fusión;2014M07;0
23 Jaén;Por fusión;2014M06;1
23 Jaén;Por fusión;2014M05;0
23 Jaén;Por fusión;2014M04;0
23 Jaén;Por fusión;2014M03;1
23 Jaén;Por fusión;2014M02;1
23 Jaén;Por fusión;2014M01;2
23 Jaén;Por fusión;2013M12;0
23 Jaén;Por fusión;2013M11;0
23 Jaén;Por fusión;2013M10;1
23 Jaén;Por fusión;2013M09;1
23 Jaén;Por fusión;2013M08;0
23 Jaén;Por fusión;2013M07;1
23 Jaén;Por fusión;2013M06;1
23 Jaén;Por fusión;2013M05;0
23 Jaén;Por fusión;2013M04;1
23 Jaén;Por fusión;2013M03;1
23 Jaén;Por fusión;2013M02;0
23 Jaén;Por fusión;2013M01;0
23 Jaén;Por fusión;2012M12;1
23 Jaén;Por fusión;2012M11;0
23 Jaén;Por fusión;2012M10;0
23 Jaén;Por fusión;2012M09;0
23 Jaén;Por fusión;2012M08;0
23 Jaén;Por fusión;2012M07;1
23 Jaén;Por fusión;2012M06;0
23 Jaén;Por fusión;2012M05;0
23 Jaén;Por fusión;2012M04;0
23 Jaén;Por fusión;2012M03;2
23 Jaén;Por fusión;2012M02;0
23 Jaén;Por fusión;2012M01;0
23 Jaén;Otras;2022M12;0
23 Jaén;Otras;2022M11;0
23 Jaén;Otras;2022M10;0
23 Jaén;Otras;2022M09;1
23 Jaén;Otras;2022M08;1
23 Jaén;Otras;2022M07;1
23 Jaén;Otras;2022M06;0
23 Jaén;Otras;2022M05;2
23 Jaén;Otras;2022M04;3
23 Jaén;Otras;2022M03;0
23 Jaén;Otras;2022M02;0
23 Jaén;Otras;2022M01;0
23 Jaén;Otras;2021M12;1
23 Jaén;Otras;2021M11;0
23 Jaén;Otras;2021M10;1
23 Jaén;Otras;2021M09;0
23 Jaén;Otras;2021M08;1
23 Jaén;Otras;2021M07;1
23 Jaén;Otras;2021M06;1
23 Jaén;Otras;2021M05;1
23 Jaén;Otras;2021M04;4
23 Jaén;Otras;2021M03;1
23 Jaén;Otras;2021M02;3
23 Jaén;Otras;2021M01;1
23 Jaén;Otras;2020M12;1
23 Jaén;Otras;2020M11;2
23 Jaén;Otras;2020M10;0
23 Jaén;Otras;2020M09;0
23 Jaén;Otras;2020M08;1
23 Jaén;Otras;2020M07;3
23 Jaén;Otras;2020M06;1
23 Jaén;Otras;2020M05;0
23 Jaén;Otras;2020M04;0
23 Jaén;Otras;2020M03;1
23 Jaén;Otras;2020M02;1
23 Jaén;Otras;2020M01;3
23 Jaén;Otras;2019M12;4
23 Jaén;Otras;2019M11;1
23 Jaén;Otras;2019M10;1
23 Jaén;Otras;2019M09;0
23 Jaén;Otras;2019M08;0
23 Jaén;Otras;2019M07;1
23 Jaén;Otras;2019M06;0
23 Jaén;Otras;2019M05;2
23 Jaén;Otras;2019M04;2
23 Jaén;Otras;2019M03;4
23 Jaén;Otras;2019M02;1
23 Jaén;Otras;2019M01;1
23 Jaén;Otras;2018M12;1
23 Jaén;Otras;2018M11;1
23 Jaén;Otras;2018M10;0
23 Jaén;Otras;2018M09;1
23 Jaén;Otras;2018M08;0
23 Jaén;Otras;2018M07;1
23 Jaén;Otras;2018M06;0
23 Jaén;Otras;2018M05;0
23 Jaén;Otras;2018M04;1
23 Jaén;Otras;2018M03;1
23 Jaén;Otras;2018M02;0
23 Jaén;Otras;2018M01;0
23 Jaén;Otras;2017M12;1
23 Jaén;Otras;2017M11;0
23 Jaén;Otras;2017M10;2
23 Jaén;Otras;2017M09;0
23 Jaén;Otras;2017M08;1
23 Jaén;Otras;2017M07;1
23 Jaén;Otras;2017M06;1
23 Jaén;Otras;2017M05;0
23 Jaén;Otras;2017M04;2
23 Jaén;Otras;2017M03;2
23 Jaén;Otras;2017M02;2
23 Jaén;Otras;2017M01;1
23 Jaén;Otras;2016M12;0
23 Jaén;Otras;2016M11;1
23 Jaén;Otras;2016M10;0
23 Jaén;Otras;2016M09;3
23 Jaén;Otras;2016M08;1
23 Jaén;Otras;2016M07;1
23 Jaén;Otras;2016M06;2
23 Jaén;Otras;2016M05;3
23 Jaén;Otras;2016M04;4
23 Jaén;Otras;2016M03;4
23 Jaén;Otras;2016M02;2
23 Jaén;Otras;2016M01;3
23 Jaén;Otras;2015M12;1
23 Jaén;Otras;2015M11;5
23 Jaén;Otras;2015M10;6
23 Jaén;Otras;2015M09;2
23 Jaén;Otras;2015M08;1
23 Jaén;Otras;2015M07;0
23 Jaén;Otras;2015M06;1
23 Jaén;Otras;2015M05;2
23 Jaén;Otras;2015M04;3
23 Jaén;Otras;2015M03;1
23 Jaén;Otras;2015M02;1
23 Jaén;Otras;2015M01;2
23 Jaén;Otras;2014M12;2
23 Jaén;Otras;2014M11;2
23 Jaén;Otras;2014M10;4
23 Jaén;Otras;2014M09;4
23 Jaén;Otras;2014M08;0
23 Jaén;Otras;2014M07;3
23 Jaén;Otras;2014M06;3
23 Jaén;Otras;2014M05;1
23 Jaén;Otras;2014M04;2
23 Jaén;Otras;2014M03;5
23 Jaén;Otras;2014M02;3
23 Jaén;Otras;2014M01;5
23 Jaén;Otras;2013M12;3
23 Jaén;Otras;2013M11;3
23 Jaén;Otras;2013M10;2
23 Jaén;Otras;2013M09;2
23 Jaén;Otras;2013M08;7
23 Jaén;Otras;2013M07;5
23 Jaén;Otras;2013M06;3
23 Jaén;Otras;2013M05;3
23 Jaén;Otras;2013M04;5
23 Jaén;Otras;2013M03;2
23 Jaén;Otras;2013M02;4
23 Jaén;Otras;2013M01;4
23 Jaén;Otras;2012M12;2
23 Jaén;Otras;2012M11;2
23 Jaén;Otras;2012M10;2
23 Jaén;Otras;2012M09;0
23 Jaén;Otras;2012M08;1
23 Jaén;Otras;2012M07;5
23 Jaén;Otras;2012M06;3
23 Jaén;Otras;2012M05;3
23 Jaén;Otras;2012M04;1
23 Jaén;Otras;2012M03;4
23 Jaén;Otras;2012M02;6
23 Jaén;Otras;2012M01;2
24 León;Voluntaria;2022M12;17
24 León;Voluntaria;2022M11;6
24 León;Voluntaria;2022M10;3
24 León;Voluntaria;2022M09;7
24 León;Voluntaria;2022M08;15
24 León;Voluntaria;2022M07;13
24 León;Voluntaria;2022M06;8
24 León;Voluntaria;2022M05;12
24 León;Voluntaria;2022M04;11
24 León;Voluntaria;2022M03;15
24 León;Voluntaria;2022M02;18
24 León;Voluntaria;2022M01;13
24 León;Voluntaria;2021M12;13
24 León;Voluntaria;2021M11;9
24 León;Voluntaria;2021M10;9
24 León;Voluntaria;2021M09;10
24 León;Voluntaria;2021M08;7
24 León;Voluntaria;2021M07;7
24 León;Voluntaria;2021M06;5
24 León;Voluntaria;2021M05;9
24 León;Voluntaria;2021M04;12
24 León;Voluntaria;2021M03;12
24 León;Voluntaria;2021M02;15
24 León;Voluntaria;2021M01;22
24 León;Voluntaria;2020M12;15
24 León;Voluntaria;2020M11;13
24 León;Voluntaria;2020M10;7
24 León;Voluntaria;2020M09;5
24 León;Voluntaria;2020M08;7
24 León;Voluntaria;2020M07;11
24 León;Voluntaria;2020M06;3
24 León;Voluntaria;2020M05;4
24 León;Voluntaria;2020M04;2
24 León;Voluntaria;2020M03;13
24 León;Voluntaria;2020M02;13
24 León;Voluntaria;2020M01;24
24 León;Voluntaria;2019M12;21
24 León;Voluntaria;2019M11;8
24 León;Voluntaria;2019M10;10
24 León;Voluntaria;2019M09;7
24 León;Voluntaria;2019M08;13
24 León;Voluntaria;2019M07;7
24 León;Voluntaria;2019M06;5
24 León;Voluntaria;2019M05;16
24 León;Voluntaria;2019M04;13
24 León;Voluntaria;2019M03;15
24 León;Voluntaria;2019M02;15
24 León;Voluntaria;2019M01;17
24 León;Voluntaria;2018M12;12
24 León;Voluntaria;2018M11;9
24 León;Voluntaria;2018M10;6
24 León;Voluntaria;2018M09;10
24 León;Voluntaria;2018M08;9
24 León;Voluntaria;2018M07;10
24 León;Voluntaria;2018M06;5
24 León;Voluntaria;2018M05;12
24 León;Voluntaria;2018M04;10
24 León;Voluntaria;2018M03;15
24 León;Voluntaria;2018M02;14
24 León;Voluntaria;2018M01;19
24 León;Voluntaria;2017M12;6
24 León;Voluntaria;2017M11;4
24 León;Voluntaria;2017M10;6
24 León;Voluntaria;2017M09;7
24 León;Voluntaria;2017M08;10
24 León;Voluntaria;2017M07;4
24 León;Voluntaria;2017M06;9
24 León;Voluntaria;2017M05;10
24 León;Voluntaria;2017M04;7
24 León;Voluntaria;2017M03;14
24 León;Voluntaria;2017M02;13
24 León;Voluntaria;2017M01;19
24 León;Voluntaria;2016M12;13
24 León;Voluntaria;2016M11;8
24 León;Voluntaria;2016M10;7
24 León;Voluntaria;2016M09;8
24 León;Voluntaria;2016M08;8
24 León;Voluntaria;2016M07;7
24 León;Voluntaria;2016M06;17
24 León;Voluntaria;2016M05;12
24 León;Voluntaria;2016M04;13
24 León;Voluntaria;2016M03;16
24 León;Voluntaria;2016M02;12
24 León;Voluntaria;2016M01;15
24 León;Voluntaria;2015M12;8
24 León;Voluntaria;2015M11;6
24 León;Voluntaria;2015M10;8
24 León;Voluntaria;2015M09;4
24 León;Voluntaria;2015M08;5
24 León;Voluntaria;2015M07;5
24 León;Voluntaria;2015M06;5
24 León;Voluntaria;2015M05;5
24 León;Voluntaria;2015M04;8
24 León;Voluntaria;2015M03;17
24 León;Voluntaria;2015M02;21
24 León;Voluntaria;2015M01;15
24 León;Voluntaria;2014M12;8
24 León;Voluntaria;2014M11;9
24 León;Voluntaria;2014M10;8
24 León;Voluntaria;2014M09;9
24 León;Voluntaria;2014M08;15
24 León;Voluntaria;2014M07;10
24 León;Voluntaria;2014M06;4
24 León;Voluntaria;2014M05;7
24 León;Voluntaria;2014M04;12
24 León;Voluntaria;2014M03;14
24 León;Voluntaria;2014M02;14
24 León;Voluntaria;2014M01;11
24 León;Voluntaria;2013M12;12
24 León;Voluntaria;2013M11;15
24 León;Voluntaria;2013M10;7
24 León;Voluntaria;2013M09;12
24 León;Voluntaria;2013M08;10
24 León;Voluntaria;2013M07;9
24 León;Voluntaria;2013M06;11
24 León;Voluntaria;2013M05;18
24 León;Voluntaria;2013M04;12
24 León;Voluntaria;2013M03;13
24 León;Voluntaria;2013M02;33
24 León;Voluntaria;2013M01;18
24 León;Voluntaria;2012M12;8
24 León;Voluntaria;2012M11;7
24 León;Voluntaria;2012M10;9
24 León;Voluntaria;2012M09;10
24 León;Voluntaria;2012M08;4
24 León;Voluntaria;2012M07;11
24 León;Voluntaria;2012M06;15
24 León;Voluntaria;2012M05;18
24 León;Voluntaria;2012M04;4
24 León;Voluntaria;2012M03;18
24 León;Voluntaria;2012M02;28
24 León;Voluntaria;2012M01;8
24 León;Por fusión;2022M12;0
24 León;Por fusión;2022M11;3
24 León;Por fusión;2022M10;0
24 León;Por fusión;2022M09;1
24 León;Por fusión;2022M08;0
24 León;Por fusión;2022M07;0
24 León;Por fusión;2022M06;1
24 León;Por fusión;2022M05;0
24 León;Por fusión;2022M04;2
24 León;Por fusión;2022M03;0
24 León;Por fusión;2022M02;1
24 León;Por fusión;2022M01;3
24 León;Por fusión;2021M12;0
24 León;Por fusión;2021M11;1
24 León;Por fusión;2021M10;1
24 León;Por fusión;2021M09;1
24 León;Por fusión;2021M08;0
24 León;Por fusión;2021M07;0
24 León;Por fusión;2021M06;1
24 León;Por fusión;2021M05;0
24 León;Por fusión;2021M04;0
24 León;Por fusión;2021M03;1
24 León;Por fusión;2021M02;1
24 León;Por fusión;2021M01;0
24 León;Por fusión;2020M12;0
24 León;Por fusión;2020M11;2
24 León;Por fusión;2020M10;0
24 León;Por fusión;2020M09;0
24 León;Por fusión;2020M08;1
24 León;Por fusión;2020M07;1
24 León;Por fusión;2020M06;0
24 León;Por fusión;2020M05;0
24 León;Por fusión;2020M04;0
24 León;Por fusión;2020M03;1
24 León;Por fusión;2020M02;1
24 León;Por fusión;2020M01;2
24 León;Por fusión;2019M12;0
24 León;Por fusión;2019M11;1
24 León;Por fusión;2019M10;0
24 León;Por fusión;2019M09;2
24 León;Por fusión;2019M08;0
24 León;Por fusión;2019M07;1
24 León;Por fusión;2019M06;1
24 León;Por fusión;2019M05;1
24 León;Por fusión;2019M04;4
24 León;Por fusión;2019M03;1
24 León;Por fusión;2019M02;0
24 León;Por fusión;2019M01;0
24 León;Por fusión;2018M12;1
24 León;Por fusión;2018M11;0
24 León;Por fusión;2018M10;4
24 León;Por fusión;2018M09;0
24 León;Por fusión;2018M08;1
24 León;Por fusión;2018M07;0
24 León;Por fusión;2018M06;0
24 León;Por fusión;2018M05;0
24 León;Por fusión;2018M04;0
24 León;Por fusión;2018M03;0
24 León;Por fusión;2018M02;0
24 León;Por fusión;2018M01;0
24 León;Por fusión;2017M12;0
24 León;Por fusión;2017M11;4
24 León;Por fusión;2017M10;0
24 León;Por fusión;2017M09;1
24 León;Por fusión;2017M08;1
24 León;Por fusión;2017M07;0
24 León;Por fusión;2017M06;0
24 León;Por fusión;2017M05;0
24 León;Por fusión;2017M04;0
24 León;Por fusión;2017M03;0
24 León;Por fusión;2017M02;4
24 León;Por fusión;2017M01;0
24 León;Por fusión;2016M12;2
24 León;Por fusión;2016M11;0
24 León;Por fusión;2016M10;1
24 León;Por fusión;2016M09;2
24 León;Por fusión;2016M08;1
24 León;Por fusión;2016M07;0
24 León;Por fusión;2016M06;0
24 León;Por fusión;2016M05;2
24 León;Por fusión;2016M04;5
24 León;Por fusión;2016M03;1
24 León;Por fusión;2016M02;1
24 León;Por fusión;2016M01;1
24 León;Por fusión;2015M12;4
24 León;Por fusión;2015M11;0
24 León;Por fusión;2015M10;0
24 León;Por fusión;2015M09;2
24 León;Por fusión;2015M08;2
24 León;Por fusión;2015M07;0
24 León;Por fusión;2015M06;0
24 León;Por fusión;2015M05;4
24 León;Por fusión;2015M04;1
24 León;Por fusión;2015M03;1
24 León;Por fusión;2015M02;2
24 León;Por fusión;2015M01;3
24 León;Por fusión;2014M12;1
24 León;Por fusión;2014M11;2
24 León;Por fusión;2014M10;1
24 León;Por fusión;2014M09;0
24 León;Por fusión;2014M08;0
24 León;Por fusión;2014M07;0
24 León;Por fusión;2014M06;1
24 León;Por fusión;2014M05;0
24 León;Por fusión;2014M04;1
24 León;Por fusión;2014M03;0
24 León;Por fusión;2014M02;1
24 León;Por fusión;2014M01;2
24 León;Por fusión;2013M12;0
24 León;Por fusión;2013M11;4
24 León;Por fusión;2013M10;1
24 León;Por fusión;2013M09;1
24 León;Por fusión;2013M08;0
24 León;Por fusión;2013M07;0
24 León;Por fusión;2013M06;1
24 León;Por fusión;2013M05;0
24 León;Por fusión;2013M04;0
24 León;Por fusión;2013M03;2
24 León;Por fusión;2013M02;7
24 León;Por fusión;2013M01;2
24 León;Por fusión;2012M12;0
24 León;Por fusión;2012M11;0
24 León;Por fusión;2012M10;0
24 León;Por fusión;2012M09;0
24 León;Por fusión;2012M08;0
24 León;Por fusión;2012M07;1
24 León;Por fusión;2012M06;1
24 León;Por fusión;2012M05;1
24 León;Por fusión;2012M04;0
24 León;Por fusión;2012M03;0
24 León;Por fusión;2012M02;0
24 León;Por fusión;2012M01;8
24 León;Otras;2022M12;2
24 León;Otras;2022M11;2
24 León;Otras;2022M10;2
24 León;Otras;2022M09;0
24 León;Otras;2022M08;3
24 León;Otras;2022M07;3
24 León;Otras;2022M06;3
24 León;Otras;2022M05;2
24 León;Otras;2022M04;0
24 León;Otras;2022M03;2
24 León;Otras;2022M02;3
24 León;Otras;2022M01;6
24 León;Otras;2021M12;0
24 León;Otras;2021M11;1
24 León;Otras;2021M10;1
24 León;Otras;2021M09;2
24 León;Otras;2021M08;0
24 León;Otras;2021M07;1
24 León;Otras;2021M06;1
24 León;Otras;2021M05;2
24 León;Otras;2021M04;6
24 León;Otras;2021M03;2
24 León;Otras;2021M02;1
24 León;Otras;2021M01;3
24 León;Otras;2020M12;1
24 León;Otras;2020M11;0
24 León;Otras;2020M10;2
24 León;Otras;2020M09;0
24 León;Otras;2020M08;3
24 León;Otras;2020M07;0
24 León;Otras;2020M06;0
24 León;Otras;2020M05;0
24 León;Otras;2020M04;0
24 León;Otras;2020M03;5
24 León;Otras;2020M02;3
24 León;Otras;2020M01;1
24 León;Otras;2019M12;2
24 León;Otras;2019M11;0
